Crash_ID,Date_ID,Time_ID,Location_ID,Vehicle_ID,Speed_ID,Gender_ID,Age_ID,Road_User_ID,Crashtype_ID,Fatalities
630,61,311,5,1,2,1,40,2,1,3
631,61,275,3,1,6,1,57,1,1,1
632,62,69,3,1,10,1,9,3,1,1
633,62,136,5,1,10,2,46,2,1,1
634,62,22,3,1,3,1,78,1,1,1
635,62,65,5,6,9,2,48,1,2,1
636,62,102,5,1,3,1,68,1,1,1
637,62,12,3,1,6,1,58,3,2,1
638,63,69,3,1,1,1,38,2,1,1
639,63,107,3,1,1,1,58,5,1,1
640,63,312,6,1,7,1,8,3,1,1
641,63,15,3,1,10,1,86,1,1,1
642,63,313,1,1,5,1,27,1,2,1
643,63,122,6,1,5,1,75,4,1,1
644,63,62,3,6,10,2,3,2,2,3
645,63,62,3,6,10,2,70,2,2,3
646,63,62,3,6,10,2,19,2,2,3
647,63,314,1,1,7,1,25,3,1,1
648,63,315,1,1,3,1,26,3,2,1
649,63,5,3,2,10,2,22,1,2,1
650,63,5,6,1,5,1,28,1,1,1
651,63,316,4,1,2,1,15,3,1,1
652,63,317,4,1,7,1,47,5,1,1
653,63,221,6,1,6,2,75,2,2,1
654,63,318,4,1,9,1,22,1,1,1
655,63,102,3,1,3,1,10,1,2,1
656,63,319,1,1,7,1,63,4,1,1
657,64,308,1,1,6,1,14,4,1,1
658,64,320,5,1,9,1,5,5,2,1
659,64,321,1,1,3,1,22,3,2,1
660,64,80,3,1,5,1,51,3,2,1
661,64,322,5,1,3,1,11,4,1,1
662,64,323,1,1,6,1,40,3,1,1
663,64,102,3,1,3,1,23,1,1,1
664,65,83,3,2,6,1,14,1,1,1
665,65,83,1,1,3,1,6,5,2,1
666,65,324,6,1,9,1,54,2,1,2
667,65,324,6,1,9,1,30,2,1,2
668,65,146,3,1,3,1,88,1,2,1
669,65,75,3,1,6,1,12,3,2,1
670,65,325,1,4,3,1,40,1,2,1
671,65,19,3,2,10,2,26,1,2,1
672,65,170,1,1,10,1,12,1,1,1
673,65,326,7,4,6,1,6,3,2,1
674,65,206,4,1,7,1,78,1,1,1
675,66,327,6,1,1,1,61,3,2,1
676,66,328,1,1,7,1,54,4,1,1
677,66,2,6,1,10,2,67,3,2,1
678,66,15,6,1,3,1,27,1,1,1
679,66,329,5,1,6,2,71,4,1,1
680,66,46,3,1,10,1,38,1,1,1
681,66,330,6,1,6,2,5,4,1,1
682,66,100,1,1,7,1,8,3,2,1
683,66,118,1,1,7,2,21,2,2,1
684,66,139,1,1,6,1,36,1,2,1
685,66,331,6,1,3,1,62,3,1,1
686,66,332,5,1,10,1,15,1,1,1
687,66,275,5,1,7,1,30,1,1,1
688,66,12,3,4,7,1,12,1,2,1
689,66,12,1,1,3,1,29,1,1,1
690,67,19,3,1,3,1,47,3,2,1
691,67,293,4,1,10,2,26,2,2,2
692,67,293,4,1,10,1,44,1,2,2
693,67,295,1,1,6,1,59,4,1,1
694,67,128,5,1,6,1,21,3,1,1
695,68,333,6,1,5,1,11,3,2,1
696,68,334,1,1,6,1,2,3,1,1
697,68,258,1,1,10,1,2,1,1,1
698,68,102,3,1,3,1,3,3,1,1
699,68,335,6,1,6,2,62,4,1,1
700,68,40,1,1,5,1,7,1,1,1
701,69,336,5,1,10,1,35,3,1,1
702,69,46,3,1,10,1,40,3,2,1
703,69,46,2,1,1,1,88,1,2,1
704,69,337,6,1,3,1,20,3,2,1
705,69,9,6,1,6,1,42,3,2,1
706,69,338,5,1,9,1,28,1,1,1
707,70,113,4,1,7,1,28,3,2,1
708,70,339,6,1,1,2,78,4,1,1
709,70,53,3,1,7,1,65,1,1,1
710,71,69,3,1,6,2,54,4,1,1
711,71,340,5,1,9,2,2,4,1,1
712,71,46,3,1,1,1,57,4,2,1
713,71,19,1,1,10,1,37,1,2,1
714,71,22,6,1,6,1,47,3,2,1
715,71,137,6,1,10,1,47,3,2,1
716,71,341,6,1,6,1,28,3,2,1
717,71,54,5,1,7,2,4,4,1,1
718,71,342,5,1,6,1,58,3,1,1
719,71,280,1,1,5,2,77,2,2,2
720,71,280,1,1,5,1,18,2,2,2
721,71,275,5,1,9,1,23,1,1,1
722,71,343,1,1,10,2,22,1,2,2
723,71,343,1,1,10,1,12,1,2,2
724,71,344,1,1,10,1,8,4,1,1
725,72,121,3,2,3,2,75,2,2,3
726,72,121,3,2,3,1,47,1,2,3
727,72,121,3,2,3,1,88,2,2,3
728,72,308,6,2,10,1,84,1,2,1
729,72,75,3,1,6,2,88,1,1,1
730,72,345,6,1,10,2,32,1,1,1
731,72,119,1,2,9,1,5,1,2,1
732,72,243,6,1,3,1,48,4,1,1
733,72,346,5,1,9,1,6,3,1,1
734,72,319,1,1,5,2,48,1,1,1
735,73,41,3,1,5,1,28,2,2,1
736,73,121,3,4,10,1,17,1,2,1
737,73,347,1,1,6,2,24,4,1,1
738,73,348,6,1,5,2,25,1,2,2
739,73,348,6,1,5,1,67,1,2,2
740,73,268,6,2,10,2,20,1,2,1
741,73,61,1,1,9,1,72,1,2,1
742,73,76,1,1,7,1,1,4,1,1
743,73,349,5,1,1,1,50,1,1,1
744,73,5,3,1,3,1,2,1,2,1
745,73,272,6,1,1,2,34,1,2,1
746,73,295,2,1,6,2,69,1,2,1
747,73,339,4,1,10,1,19,3,2,1
748,73,139,5,1,10,1,37,3,1,1
749,73,80,1,1,6,1,2,3,2,1
750,73,140,1,1,5,1,16,3,2,2
751,73,140,1,1,5,2,41,6,2,2
752,73,350,1,1,7,1,20,4,1,1
753,74,277,1,1,9,1,19,2,1,2
754,74,277,1,1,9,1,28,1,1,1
755,74,277,1,1,9,2,67,1,1,2
756,74,351,6,1,3,1,19,1,1,1
757,74,352,1,1,3,1,67,1,1,1
758,74,353,5,1,7,1,52,3,1,1
759,74,233,3,1,10,2,4,1,2,1
760,74,146,3,1,10,1,86,1,1,1
761,74,98,5,1,7,1,87,3,1,1
762,74,5,6,1,5,2,87,1,2,1
763,74,33,3,1,3,2,41,2,2,2
764,74,33,3,1,3,1,70,1,2,2
765,74,354,6,1,6,2,88,1,2,1
766,74,252,4,1,10,1,38,1,1,1
767,74,355,6,1,10,1,70,3,2,1
768,74,356,4,1,10,1,2,1,2,1
769,74,357,1,1,9,1,40,2,2,1
770,74,65,1,1,10,1,64,1,1,1
771,74,229,6,1,6,1,17,1,1,1
772,74,249,6,1,3,1,43,1,2,1
773,74,358,5,1,6,1,39,2,1,1
774,74,359,6,1,6,2,70,1,1,1
775,75,360,5,1,9,1,82,2,1,4
776,75,360,5,1,9,1,19,1,1,4
777,75,360,5,1,9,1,2,2,1,4
778,75,360,5,1,9,1,10,2,1,4
779,75,14,3,1,6,1,41,1,1,1
780,75,361,5,2,9,1,27,1,1,1
781,75,25,1,4,6,1,13,2,2,1
782,75,362,6,1,3,1,56,3,2,1
783,75,49,6,1,10,1,10,1,1,1
784,75,5,1,1,3,1,51,1,2,1
785,75,363,6,1,10,1,1,1,1,1
786,75,18,1,1,10,2,4,2,2,1
787,75,364,5,1,10,1,2,1,1,1
788,75,91,2,1,1,1,93,4,1,1
789,76,54,6,1,10,2,39,2,2,1
790,76,365,1,1,6,1,24,4,1,1
791,76,12,3,1,5,1,63,1,1,3
792,76,12,3,1,5,2,24,2,1,3
793,76,12,3,1,5,2,1,2,1,3
794,77,366,1,2,9,1,73,1,2,2
795,77,366,1,2,9,1,14,1,2,2
796,78,367,2,4,9,1,5,1,2,1
797,79,146,5,6,5,2,11,1,1,1
798,79,70,4,1,10,1,24,5,1,1
799,79,5,3,4,3,2,40,1,2,1
800,79,178,1,1,7,1,52,5,1,1
801,79,19,3,1,10,1,18,1,1,1
802,78,368,1,1,7,1,8,3,2,1
803,78,22,3,1,10,2,68,2,1,1
804,78,317,1,1,9,2,71,2,2,2
805,79,317,1,4,10,1,20,1,2,1
806,78,317,1,1,9,1,50,1,2,2
807,79,8,1,1,7,2,78,1,1,1
808,79,369,4,1,9,1,85,1,2,1
809,80,370,6,1,10,1,12,1,1,1
810,80,371,5,1,2,1,38,1,1,1
811,80,372,1,1,10,1,42,1,1,1
812,80,373,1,1,3,1,28,3,1,1
813,80,146,1,1,10,1,19,1,1,1
814,80,15,3,1,6,1,7,3,2,1
815,80,195,1,6,9,1,4,1,2,1
816,80,62,3,6,5,2,76,2,2,1
817,80,46,3,1,10,2,35,1,1,1
818,80,9,1,1,6,1,37,5,1,1
819,80,374,6,1,6,1,48,3,2,2
820,80,374,6,1,6,1,29,1,2,2
821,81,114,1,1,10,1,19,1,1,1
822,81,375,1,1,6,1,2,2,2,1
823,81,41,1,1,10,1,30,1,1,1
824,81,121,3,1,10,2,54,2,2,1
825,81,146,3,1,10,1,4,1,1,1
826,81,376,5,1,9,1,58,3,1,1
827,81,377,6,1,3,1,21,4,2,1
828,81,336,1,1,10,2,28,4,1,1
829,81,75,3,1,10,1,86,3,2,1
830,81,46,3,1,6,2,24,1,2,1
831,81,6,6,1,3,1,60,3,1,1
832,81,178,7,1,6,1,31,3,1,1
833,81,378,6,1,9,2,44,3,2,1
834,81,379,5,1,5,1,1,3,1,1
835,81,33,3,1,10,1,58,1,1,1
836,81,80,3,1,2,2,15,1,2,1
837,81,205,5,1,6,1,56,5,1,1
838,81,131,1,1,7,1,12,1,1,1
839,81,275,1,1,7,1,20,3,1,1
840,82,69,3,1,9,1,2,3,1,1
841,82,380,1,1,10,2,23,1,1,1
842,82,83,3,1,9,2,18,2,2,2
843,82,83,3,1,9,1,12,2,2,2
844,82,256,4,2,9,1,12,1,2,3
845,82,256,4,2,9,1,35,1,2,3
846,82,256,4,2,9,1,10,2,2,3
847,82,381,6,1,10,1,4,1,2,1
848,82,44,6,1,10,2,38,1,1,1
849,82,382,5,1,6,1,6,3,1,1
850,82,383,5,1,6,2,75,2,1,1
851,82,349,1,4,3,1,70,1,1,1
852,82,384,5,1,9,1,87,1,1,1
853,82,385,1,5,10,1,18,1,2,1
854,82,186,1,1,3,2,61,6,2,2
855,82,186,1,1,3,1,47,3,2,2
856,82,386,2,1,10,1,15,1,1,1
857,82,387,5,1,10,1,25,3,1,1
858,82,379,6,1,10,2,41,2,2,1
859,82,33,6,2,10,1,35,1,2,1
860,82,295,6,1,10,1,69,1,2,1
861,82,295,1,1,7,2,63,4,1,1
862,82,388,1,1,6,1,15,4,1,1
863,83,282,1,1,5,1,54,1,1,1
864,83,15,6,1,10,1,43,1,2,1
865,83,110,1,1,10,1,60,1,1,1
866,83,389,6,4,5,1,59,2,2,1
867,83,5,3,1,10,2,52,1,2,1
868,83,152,4,1,9,1,16,4,1,1
869,83,390,5,1,3,1,5,3,1,1
870,83,33,1,2,6,1,8,1,2,1
871,83,22,3,1,7,1,2,3,2,1
872,83,53,3,1,6,1,68,3,1,1
873,83,8,1,6,3,1,22,2,2,1
874,83,206,1,1,5,1,94,1,1,2
875,83,206,1,1,5,2,72,2,1,2
876,84,391,7,1,3,1,61,2,1,1
877,84,2,5,1,9,1,62,1,1,1
878,84,315,1,2,10,1,44,1,1,1
879,84,212,4,1,6,1,76,1,2,1
880,84,5,3,1,6,1,62,3,2,1
881,84,171,4,1,10,1,87,1,1,1
882,84,53,3,2,10,2,52,1,2,1
883,84,275,3,1,3,1,46,1,1,1
884,85,392,2,1,10,1,91,2,1,1
885,85,393,6,2,10,1,41,1,1,1
886,85,394,4,1,6,2,10,4,1,1
887,85,121,1,1,6,1,70,1,1,1
888,85,121,1,1,5,1,38,3,2,1
889,85,395,6,1,10,2,14,1,1,1
890,85,396,1,1,9,1,35,1,1,1
891,85,212,6,1,10,1,70,1,1,1
892,85,5,3,4,6,1,50,1,2,1
893,85,397,5,1,9,1,35,3,1,1
894,85,398,6,1,6,1,1,1,1,1
895,85,399,2,1,3,2,19,2,1,1
896,85,293,5,1,5,1,65,3,1,1
897,85,400,1,1,10,1,24,1,1,1
898,85,401,1,6,5,2,8,4,1,1
899,85,53,3,6,1,2,48,4,1,1
900,85,402,6,1,10,2,19,2,1,1
901,86,356,6,1,9,1,21,3,1,1
902,85,403,5,1,10,2,12,3,1,1
903,87,342,5,1,1,1,23,3,1,1
904,88,10,6,1,10,1,24,4,2,1
905,88,230,1,1,10,1,47,1,1,1
906,87,102,3,2,3,1,11,1,2,3
907,87,102,3,2,3,1,69,1,2,3
908,87,102,3,2,3,1,56,1,2,3
909,87,141,6,1,10,2,67,1,1,1
910,87,12,3,1,5,1,19,4,1,1
911,87,404,1,1,9,1,19,3,2,1
912,87,405,5,1,3,2,29,1,1,1
913,89,406,5,1,7,1,1,1,1,1
914,89,107,2,1,10,1,21,1,1,1
915,90,62,1,4,10,1,15,5,2,1
916,90,51,4,1,6,1,69,1,1,1
917,90,252,6,1,9,1,25,3,1,1
918,90,175,6,1,3,1,61,5,2,1
919,90,275,3,1,5,1,12,3,1,1
920,91,106,6,1,10,2,58,2,1,1
921,91,407,6,1,10,1,4,1,1,1
922,91,408,5,1,3,1,31,1,1,1
923,92,409,1,2,3,1,60,3,2,1
924,91,410,6,1,10,1,47,1,1,1
925,92,411,5,1,9,1,2,3,1,2
926,92,411,5,1,9,1,14,1,1,2
927,91,293,1,2,10,1,28,1,1,1
928,91,22,3,1,6,1,30,3,2,1
929,91,80,3,1,6,2,30,3,1,1
930,91,80,3,1,7,2,50,4,1,1
931,91,412,6,1,10,2,9,1,2,1
932,91,413,1,1,10,1,45,2,1,1
933,93,1,1,1,7,1,68,4,1,1
934,93,414,5,1,2,1,54,1,1,1
935,93,415,4,1,9,1,78,3,1,1
936,93,62,6,1,10,1,44,1,1,1
937,93,416,1,1,3,1,58,3,2,1
938,93,270,1,1,9,2,41,2,2,1
939,93,31,5,1,2,1,68,3,1,1
940,93,236,6,1,10,1,54,3,1,1
941,94,7,4,1,9,1,69,1,2,2
942,94,7,4,1,9,2,47,2,2,2
943,93,417,6,1,6,1,4,3,2,1
944,93,418,5,1,7,1,13,4,1,1
945,94,419,5,1,7,1,28,3,1,1
946,94,420,6,1,6,1,67,3,1,1
947,93,275,1,1,10,1,25,4,1,1
948,94,275,3,1,10,2,53,1,2,1
949,95,421,6,1,6,1,10,1,2,1
950,95,41,3,1,3,1,8,1,1,1
951,95,107,3,1,2,1,38,3,1,1
952,95,25,5,1,10,1,23,1,1,1
953,95,121,3,1,6,1,86,4,1,1
954,96,151,5,1,10,1,47,1,2,2
955,96,151,5,1,10,2,6,1,2,2
956,95,422,5,4,9,1,69,5,1,1
957,96,83,3,1,7,1,65,4,1,1
958,96,15,6,1,1,2,24,4,1,1
959,95,15,3,1,3,1,22,3,1,1
960,96,75,3,1,6,1,35,3,2,1
961,95,192,5,1,7,1,17,4,1,1
962,95,385,6,2,10,2,7,1,2,1
963,95,70,1,1,3,1,88,1,1,1
964,96,293,1,1,7,1,67,3,1,1
965,95,33,3,1,10,1,88,2,1,1
966,95,221,6,4,3,1,52,1,2,1
967,95,53,3,1,6,2,18,3,2,1
968,96,326,4,1,3,1,70,1,1,1
969,95,188,6,1,7,1,67,1,1,2
970,95,188,6,1,7,2,67,2,1,2
971,95,423,1,1,3,1,45,4,1,1
972,96,13,1,1,6,1,43,4,1,1
973,97,424,6,1,10,1,19,1,1,1
974,97,74,1,1,10,1,30,1,2,1
975,97,425,4,1,9,1,2,1,2,1
976,97,286,6,2,3,1,38,5,2,1
977,97,293,6,4,10,1,56,1,2,1
978,97,238,6,1,10,2,3,1,1,1
979,97,8,1,2,9,1,69,1,2,1
980,98,426,1,1,7,1,37,4,1,1
981,98,121,3,1,7,1,78,4,1,1
982,98,83,3,1,10,1,19,1,1,1
983,98,19,3,1,6,1,67,4,1,1
984,98,78,7,1,5,2,51,5,2,1
985,98,427,5,1,7,1,45,6,1,1
986,98,187,6,1,6,1,23,4,2,1
987,99,428,6,1,6,1,65,1,1,1
988,99,2,1,1,5,1,27,4,1,1
989,99,429,4,1,10,2,42,2,2,2
990,99,429,4,1,10,2,2,2,2,2
991,99,61,4,1,10,1,78,1,2,1
992,99,15,3,1,10,1,2,1,2,1
993,99,430,1,1,9,1,65,3,2,1
994,99,96,4,1,2,1,59,4,1,1
995,99,62,3,1,10,1,29,3,2,1
996,99,63,1,1,10,1,76,1,2,1
997,99,178,1,4,7,1,54,2,2,1
998,99,19,6,1,10,2,6,1,1,1
999,99,33,6,1,6,1,69,4,1,1
1000,99,149,5,1,7,1,3,3,1,1
1001,99,171,6,1,6,1,93,4,1,1
1002,99,100,6,1,10,1,71,1,1,1
1003,100,9,4,1,10,1,48,3,1,1
1004,100,431,6,1,10,1,2,3,2,1
1005,101,432,6,1,5,2,6,2,1,1
1006,101,107,3,2,10,1,8,1,1,1
1007,101,433,1,1,3,1,14,3,2,1
1008,102,233,3,1,3,2,52,2,2,1
1009,102,233,3,1,10,2,62,1,1,1
1010,102,434,6,1,10,1,24,5,2,1
1011,102,46,3,4,3,1,7,1,2,1
1012,102,266,4,1,7,1,67,3,2,1
1013,102,435,1,1,3,2,37,1,2,1
1014,102,53,3,1,3,1,50,1,2,1
1015,102,436,5,1,2,1,62,3,1,1
1016,102,79,6,1,10,1,2,1,2,1
1017,102,102,3,1,10,2,30,2,1,2
1018,102,102,3,1,10,1,4,1,1,2
1019,102,437,4,1,3,2,28,5,1,1
1020,103,105,1,1,3,1,65,2,1,4
1021,103,105,1,1,3,1,51,1,1,4
1022,103,105,1,1,3,1,11,2,1,4
1023,103,105,1,1,3,2,41,2,1,4
1024,103,203,6,1,7,1,64,3,1,1
1025,103,1,3,1,10,1,68,1,1,1
1026,103,75,3,1,6,1,60,5,2,1
1027,103,438,6,1,10,1,47,3,1,1
1028,103,46,3,1,5,1,31,3,1,1
1029,103,212,4,1,6,1,70,3,2,1
1030,103,49,1,1,10,1,5,3,1,1
1031,103,439,6,1,10,1,63,3,1,1
1032,103,316,6,1,5,2,56,3,2,1
1033,103,440,5,1,9,1,16,1,1,1
1034,103,295,5,1,9,1,11,1,1,1
1035,103,180,1,1,10,1,14,1,2,3
1036,103,180,1,1,10,2,14,2,2,3
1037,103,180,1,1,10,1,18,1,2,3
1038,103,441,6,1,7,1,2,3,2,1
1039,104,157,6,1,3,1,14,4,1,1
1040,104,1,3,1,10,1,66,1,1,1
1041,104,83,1,2,10,1,4,1,1,1
1042,104,15,3,2,3,1,26,3,2,1
1043,104,75,1,1,10,1,15,1,1,1
1044,104,75,3,1,5,1,4,3,2,1
1045,104,62,3,1,3,1,7,3,1,1
1046,104,349,5,1,9,2,95,2,1,2
1047,104,442,6,1,6,2,84,4,1,1
1048,104,443,6,1,10,1,28,2,1,1
1049,104,33,3,1,3,1,86,3,1,1
1050,104,65,1,1,7,1,66,3,1,1
1051,104,8,3,1,6,1,65,3,2,1
1052,104,273,6,1,3,1,23,1,1,1
1053,105,444,5,1,5,1,19,1,1,1
1054,105,445,6,1,3,1,14,3,2,1
1055,105,146,3,1,10,2,68,1,1,1
1056,105,112,4,1,6,2,86,1,1,1
1057,105,5,3,1,6,1,67,3,2,1
1058,105,19,3,1,10,1,86,3,2,1
1059,105,33,3,1,10,1,5,3,1,1
1060,105,446,5,1,5,2,1,2,1,1
1061,105,238,1,1,10,1,54,1,1,1
1062,105,447,1,2,10,2,39,2,2,1
1063,105,448,1,2,9,2,53,1,2,1
1064,106,1,3,1,5,1,64,3,2,1
1065,106,83,3,1,3,1,37,3,2,1
1066,106,449,5,1,7,1,54,3,1,1
1067,106,381,6,4,1,2,9,4,2,1
1068,106,146,3,1,3,1,23,1,1,1
1069,106,450,5,4,6,1,23,4,1,1
1070,106,451,6,1,3,2,65,1,2,1
1071,106,122,1,5,10,1,8,1,2,1
1072,106,452,4,1,10,1,51,1,1,1
1073,106,8,3,1,7,1,25,3,2,1
1074,106,10,1,1,10,2,61,2,1,1
1075,107,453,6,1,10,1,27,1,2,1
1076,107,86,1,1,5,1,20,3,2,1
1077,107,292,1,1,10,1,47,1,1,1
1078,107,46,3,1,6,2,91,4,1,1
1079,107,31,4,1,6,2,4,1,2,1
1080,107,454,1,2,10,1,45,1,2,1
1081,107,19,3,1,10,2,19,1,2,1
1082,107,8,3,1,9,1,20,1,2,1
1083,107,455,1,1,7,1,41,3,1,1
1084,107,437,5,1,7,1,67,3,1,1
1085,108,395,5,1,5,1,23,5,1,1
1086,108,300,1,4,3,2,6,1,2,1
1087,108,286,1,1,3,1,9,1,1,1
1088,108,62,3,1,6,1,60,2,2,1
1089,108,220,1,2,3,2,70,1,2,1
1090,108,456,6,1,3,1,82,2,2,1
1091,108,93,1,1,5,1,42,3,2,1
1092,108,7,1,1,7,2,83,4,1,1
1093,108,227,1,1,7,1,16,1,1,1
1094,109,8,3,1,7,2,87,2,2,1
1095,109,81,3,1,6,1,4,4,1,1
1096,109,12,3,1,6,1,2,3,1,1
1097,110,457,1,1,3,1,28,4,1,1
1098,111,44,1,1,3,1,31,1,1,1
1099,112,32,1,1,7,1,24,1,2,1
1100,111,170,6,1,5,1,37,1,1,1
1101,112,59,5,1,9,1,29,1,1,1
1102,112,53,3,1,10,1,8,1,1,1
1103,112,356,1,2,9,2,11,2,2,2
1104,112,356,1,2,9,1,46,1,2,2
1105,112,65,6,1,7,1,18,3,2,1
1106,112,458,1,1,3,1,45,2,2,2
1107,111,459,2,1,10,1,39,4,1,1
1108,113,41,1,1,10,2,75,2,1,1
1109,113,460,5,1,9,1,40,1,1,1
1110,113,30,6,1,3,1,21,3,1,1
1111,113,363,6,1,10,1,28,3,2,1
1112,113,461,2,1,1,1,4,1,1,1
1113,113,462,4,1,10,1,19,1,1,1
1114,113,463,6,1,6,2,36,2,1,1
1115,114,464,4,1,10,1,8,1,1,1
1116,114,231,6,1,6,2,26,4,1,1
1117,114,465,5,1,3,1,19,2,1,2
1118,114,465,5,1,3,1,19,1,1,2
1119,114,62,3,1,10,2,23,1,1,1
1120,114,49,6,1,3,2,16,2,1,2
1121,114,49,6,1,3,1,77,2,1,2
1122,114,33,3,1,10,1,67,3,1,1
1123,114,33,3,1,10,2,2,1,1,1
1124,114,466,6,1,10,2,52,1,1,1
1125,114,275,3,1,10,1,3,1,1,1
1126,114,275,1,4,10,2,42,6,2,1
1127,115,467,6,1,10,1,18,1,1,1
1128,115,468,1,4,7,1,20,3,2,1
1129,115,116,1,1,7,1,15,3,2,1
1130,115,233,3,1,1,1,64,3,2,1
1131,115,469,6,4,3,1,55,1,2,1
1132,115,15,6,1,7,2,7,4,1,1
1133,115,470,5,4,10,1,11,1,1,1
1134,115,471,1,1,10,1,40,1,2,2
1135,115,471,1,1,10,1,5,1,2,2
1136,115,46,3,1,6,1,43,4,1,1
1137,115,19,3,1,10,1,55,3,1,1
1138,115,78,5,1,5,1,86,3,1,1
1139,115,379,4,1,3,1,50,1,2,1
1140,115,53,3,1,2,1,69,1,2,1
1141,115,118,1,2,10,2,17,1,2,1
1142,116,472,6,1,6,1,54,2,1,2
1143,116,472,6,1,6,1,64,1,1,2
1144,116,233,1,2,10,1,47,1,2,1
1145,116,473,5,4,3,2,91,2,1,1
1146,116,474,5,4,9,1,72,1,1,1
1147,116,28,6,1,10,1,96,1,1,1
1148,116,117,1,1,10,2,43,1,1,1
1149,116,5,5,1,3,1,3,1,1,1
1150,116,363,6,1,3,1,96,1,2,1
1151,116,475,5,4,9,1,4,3,1,1
1152,116,175,5,4,9,1,16,1,1,1
1153,117,275,3,1,10,1,8,1,1,1
1154,118,476,1,1,3,1,67,1,1,1
1155,118,121,1,1,10,1,1,1,1,1
1156,118,83,3,1,3,1,27,5,2,1
1157,118,109,1,1,10,2,36,1,1,1
1158,118,62,3,1,1,1,59,1,1,1
1159,118,477,6,1,6,1,76,4,1,1
1160,118,46,1,1,7,1,17,4,1,1
1161,118,5,3,1,6,1,14,3,2,1
1162,118,478,5,4,9,1,69,1,1,1
1163,119,479,1,1,9,1,17,1,2,1
1164,118,456,5,1,9,1,7,1,1,1
1165,119,53,3,2,10,2,2,1,2,1
1166,118,79,1,1,7,1,5,3,1,1
1167,118,480,1,1,7,1,66,1,2,1
1168,119,423,6,1,10,2,93,2,2,1
1169,118,259,1,1,5,2,38,4,1,1
1170,118,481,5,4,5,1,20,1,1,1
1171,118,482,4,1,6,1,52,1,1,1
1172,118,483,6,1,6,1,40,1,2,1
1173,118,459,7,1,3,1,2,2,2,1
1174,120,484,4,1,6,1,64,3,1,1
1175,121,485,4,1,6,1,64,4,1,1
1176,121,83,3,2,10,1,54,3,2,1
1177,121,278,2,1,10,1,65,3,2,1
1178,121,46,3,1,10,1,1,1,1,1
1179,120,87,5,1,7,2,5,1,1,1
1180,121,87,2,1,10,1,35,3,1,1
1181,120,49,1,1,10,2,77,2,2,3
1182,120,49,1,1,10,1,38,1,2,3
1183,120,49,1,1,10,1,65,1,2,3
1184,121,178,1,2,9,2,23,1,2,1
1185,121,486,6,1,3,2,54,4,1,1
1186,121,53,3,1,10,1,26,1,1,1
1187,121,53,1,1,6,1,14,1,2,1
1188,121,118,6,2,10,2,66,2,2,2
1189,121,118,6,2,10,1,68,1,2,2
1190,122,80,3,1,10,1,48,1,1,1
1191,122,275,1,2,9,1,66,1,2,1
1192,123,350,5,1,9,1,67,3,2,1
1193,124,15,6,1,10,1,70,1,1,1
1194,125,487,1,1,7,1,27,4,1,1
1195,125,31,1,1,6,1,21,1,1,1
1196,125,488,6,2,6,1,28,1,2,1
1197,125,489,6,2,6,1,8,2,2,1
1198,125,19,3,1,6,1,44,1,1,1
1199,125,490,4,1,10,2,43,2,2,1
1200,125,136,6,2,10,1,21,1,2,1
1201,125,100,5,1,5,1,53,3,1,1
1202,125,222,5,1,9,1,26,3,1,1
1203,125,253,4,1,10,2,12,1,1,1
1204,125,224,6,1,7,1,37,1,2,1
1205,124,437,5,1,6,1,14,3,2,1
1206,125,491,6,1,3,1,16,1,1,1
1207,126,69,3,1,6,1,14,3,1,1
1208,127,277,1,1,6,1,16,3,1,1
1209,127,487,1,1,3,1,9,3,1,1
1210,126,492,5,1,9,2,71,1,1,1
1211,127,46,1,1,10,1,62,1,1,2
1212,127,46,1,1,10,2,20,2,1,2
1213,127,117,1,1,7,1,38,1,2,1
1214,127,212,1,1,3,1,18,1,1,1
1215,127,5,5,1,6,1,57,3,1,1
1216,127,33,3,1,7,1,57,1,1,1
1217,127,33,5,1,10,1,6,1,1,1
1218,127,221,1,1,7,1,45,3,1,1
1219,127,53,3,1,10,1,41,2,2,2
1220,127,53,3,1,10,1,8,1,2,2
1221,127,7,2,1,7,1,37,3,2,1
1222,126,493,6,1,3,2,34,2,2,1
1223,127,494,6,1,6,1,18,1,1,1
1224,127,8,3,1,10,1,67,1,2,1
1225,126,495,5,4,9,1,10,1,2,1
1226,127,10,1,1,10,1,46,1,1,1
1227,127,81,3,1,3,1,45,3,2,1
1228,126,496,4,1,7,2,4,4,1,1
1229,127,346,1,1,10,2,48,2,1,2
1230,127,346,1,1,10,1,48,1,1,2
1231,127,497,1,1,5,1,42,2,2,1
1232,127,40,1,1,7,1,88,2,2,1
1233,128,114,1,1,6,1,60,1,1,1
1234,128,15,3,1,3,1,17,3,1,1
1235,128,195,6,1,7,2,33,4,1,1
1236,129,498,4,1,9,1,58,2,2,2
1237,129,498,4,1,9,1,66,1,2,2
1238,128,46,6,1,3,1,81,4,1,1
1239,128,70,1,1,5,1,59,1,2,1
1240,129,410,5,2,9,1,70,1,1,1
1241,129,499,6,1,3,1,64,3,1,1
1242,128,500,5,1,7,2,66,1,1,1
1243,129,435,6,1,10,1,78,3,2,1
1244,128,7,4,1,10,1,39,2,1,1
1245,129,227,5,1,7,1,9,3,2,1
1246,128,65,6,1,3,1,25,1,1,1
1247,129,180,4,1,6,1,41,3,2,1
1248,129,501,1,1,6,1,87,4,1,1
1249,129,275,3,1,10,2,67,1,1,1
1250,130,14,3,1,3,2,20,1,1,1
