Month,Year,Dayweek,Time,Time of day,Day of week,Christmas Period,Easter Period,Time ID
6,2024,Wednesday,3:23,Night,Weekday,No,No,498
6,2024,Wednesday,6:15,Day,Weekday,No,No,499
6,2024,Wednesday,9:00,Day,Weekday,No,No,500
6,2024,Wednesday,12:00,Day,Weekday,No,No,501
6,2024,Wednesday,13:35,Day,Weekday,No,No,502
6,2024,Wednesday,17:20,Day,Weekday,No,No,503
6,2024,Wednesday,17:25,Day,Weekday,No,No,504
6,2024,Wednesday,17:50,Day,Weekday,No,No,505
6,2024,Wednesday,21:12,Night,Weekday,No,No,506
6,2024,Wednesday,23:00,Night,Weekday,No,No,507
5,2024,Friday,14:00,Day,Weekday,No,No,508
5,2024,Friday,14:10,Day,Weekday,No,No,509
5,2024,Friday,15:30,Day,Weekday,No,No,510
5,2024,Friday,18:10,Night,Weekend,No,No,511
5,2024,Friday,18:55,Night,Weekend,No,No,512
5,2024,Friday,20:40,Night,Weekend,No,No,513
5,2024,Friday,21:00,Night,Weekend,No,No,514
5,2024,Friday,21:45,Night,Weekend,No,No,515
5,2024,Friday,22:40,Night,Weekend,No,No,516
5,2024,Monday,12:00,Day,Weekday,No,No,517
5,2024,Monday,17:54,Day,Weekday,No,No,518
5,2024,Monday,19:30,Night,Weekday,No,No,519
5,2024,Saturday,14:45,Day,Weekend,No,No,520
5,2024,Saturday,16:36,Day,Weekend,No,No,521
5,2024,Saturday,17:00,Day,Weekend,No,No,522
5,2024,Sunday,0:00,Night,Weekend,No,No,523
5,2024,Sunday,12:00,Day,Weekend,No,No,524
5,2024,Sunday,14:00,Day,Weekend,No,No,525
5,2024,Sunday,16:00,Day,Weekend,No,No,526
5,2024,Sunday,16:22,Day,Weekend,No,No,527
5,2024,Sunday,16:32,Day,Weekend,No,No,528
5,2024,Sunday,19:25,Night,Weekend,No,No,529
5,2024,Sunday,22:25,Night,Weekend,No,No,530
5,2024,Sunday,22:38,Night,Weekend,No,No,531
5,2024,Thursday,5:00,Night,Weekday,No,No,532
5,2024,Thursday,8:40,Day,Weekday,No,No,533
5,2024,Thursday,10:00,Day,Weekday,No,No,534
5,2024,Thursday,12:34,Day,Weekday,No,No,535
5,2024,Thursday,17:44,Day,Weekday,No,No,536
5,2024,Thursday,19:14,Night,Weekday,No,No,537
5,2024,Thursday,23:15,Night,Weekday,No,No,538
5,2024,Tuesday,2:00,Night,Weekday,No,No,539
5,2024,Tuesday,5:00,Night,Weekday,No,No,540
5,2024,Tuesday,6:29,Day,Weekday,No,No,541
5,2024,Tuesday,7:14,Day,Weekday,No,No,542
5,2024,Tuesday,8:15,Day,Weekday,No,No,543
5,2024,Tuesday,8:30,Day,Weekday,No,No,544
5,2024,Tuesday,10:50,Day,Weekday,No,No,545
5,2024,Tuesday,13:00,Day,Weekday,No,No,546
5,2024,Tuesday,13:24,Day,Weekday,No,No,547
5,2024,Tuesday,15:30,Day,Weekday,No,No,548
5,2024,Tuesday,16:36,Day,Weekday,No,No,549
5,2024,Tuesday,18:00,Night,Weekday,No,No,550
5,2024,Tuesday,19:57,Night,Weekday,No,No,551
5,2024,Tuesday,22:48,Night,Weekday,No,No,552
5,2024,Wednesday,0:30,Night,Weekday,No,No,553
5,2024,Wednesday,0:42,Night,Weekday,No,No,554
5,2024,Wednesday,4:42,Night,Weekday,No,No,555
5,2024,Wednesday,7:00,Day,Weekday,No,No,556
5,2024,Wednesday,8:00,Day,Weekday,No,No,557
5,2024,Wednesday,13:00,Day,Weekday,No,No,558
5,2024,Wednesday,15:00,Day,Weekday,No,No,559
5,2024,Wednesday,15:11,Day,Weekday,No,No,560
5,2024,Wednesday,15:55,Day,Weekday,No,No,561
5,2024,Wednesday,16:08,Day,Weekday,No,No,562
5,2024,Wednesday,17:10,Day,Weekday,No,No,563
5,2024,Wednesday,18:26,Night,Weekday,No,No,564
5,2024,Wednesday,18:30,Night,Weekday,No,No,565
5,2024,Wednesday,19:05,Night,Weekday,No,No,566
5,2024,Wednesday,19:13,Night,Weekday,No,No,567
5,2024,Wednesday,21:57,Night,Weekday,No,No,568
4,2024,Friday,1:00,Night,Weekday,No,No,569
4,2024,Friday,3:30,Night,Weekday,No,No,570
4,2024,Friday,12:48,Day,Weekday,No,No,571
4,2024,Friday,12:50,Day,Weekday,No,No,572
4,2024,Friday,13:00,Day,Weekday,No,No,573
4,2024,Friday,13:15,Day,Weekday,No,No,574
4,2024,Friday,13:58,Day,Weekday,No,No,575
4,2024,Friday,15:08,Day,Weekday,No,No,576
4,2024,Friday,18:20,Night,Weekend,No,No,577
4,2024,Friday,18:36,Night,Weekend,No,No,578
4,2024,Friday,23:00,Night,Weekend,No,No,579
4,2024,Monday,4:25,Night,Weekend,No,No,580
4,2024,Monday,7:22,Day,Weekday,No,Yes,581
4,2024,Monday,12:25,Day,Weekday,No,No,582
4,2024,Monday,13:00,Day,Weekday,No,No,583
4,2024,Monday,13:45,Day,Weekday,No,No,584
4,2024,Monday,14:00,Day,Weekday,No,No,585
4,2024,Monday,14:23,Day,Weekday,No,Yes,586
4,2024,Monday,16:00,Day,Weekday,No,Yes,587
4,2024,Monday,16:15,Day,Weekday,No,Yes,588
4,2024,Monday,16:15,Day,Weekday,No,No,589
4,2024,Monday,19:00,Night,Weekday,No,No,590
4,2024,Monday,19:33,Night,Weekday,No,No,591
4,2024,Saturday,1:06,Night,Weekend,No,No,592
4,2024,Saturday,2:30,Night,Weekend,No,No,593
4,2024,Saturday,7:30,Day,Weekend,No,No,594
4,2024,Saturday,8:00,Day,Weekend,No,No,595
4,2024,Saturday,9:00,Day,Weekend,No,No,596
4,2024,Saturday,9:15,Day,Weekend,No,No,597
4,2024,Saturday,11:00,Day,Weekend,No,No,598
4,2024,Saturday,12:00,Day,Weekend,No,No,599
4,2024,Saturday,19:30,Night,Weekend,No,No,600
4,2024,Saturday,22:26,Night,Weekend,No,No,601
4,2024,Sunday,0:01,Night,Weekend,No,No,602
4,2024,Sunday,0:17,Night,Weekend,No,No,603
4,2024,Sunday,2:00,Night,Weekend,No,No,604
4,2024,Sunday,5:00,Night,Weekend,No,No,605
4,2024,Sunday,8:00,Day,Weekend,No,No,606
4,2024,Sunday,9:12,Day,Weekend,No,No,607
4,2024,Sunday,9:45,Day,Weekend,No,No,608
4,2024,Sunday,10:00,Day,Weekend,No,No,609
4,2024,Sunday,12:00,Day,Weekend,No,No,610
4,2024,Sunday,13:39,Day,Weekend,No,No,611
4,2024,Sunday,13:45,Day,Weekend,No,No,612
4,2024,Sunday,13:53,Day,Weekend,No,No,613
4,2024,Sunday,15:00,Day,Weekend,No,No,614
4,2024,Sunday,18:00,Night,Weekend,No,No,615
4,2024,Sunday,21:50,Night,Weekend,No,No,616
4,2024,Sunday,22:00,Night,Weekend,No,No,617
4,2024,Thursday,0:00,Night,Weekday,No,No,618
4,2024,Thursday,2:09,Night,Weekday,No,No,619
4,2024,Thursday,6:00,Day,Weekday,No,No,620
4,2024,Thursday,6:40,Day,Weekday,No,No,621
4,2024,Thursday,7:35,Day,Weekday,No,No,622
4,2024,Thursday,8:20,Day,Weekday,No,No,623
4,2024,Thursday,11:12,Day,Weekday,No,No,624
4,2024,Thursday,12:04,Day,Weekday,No,No,625
4,2024,Thursday,12:40,Day,Weekday,No,No,626
4,2024,Thursday,13:33,Day,Weekday,No,No,627
4,2024,Thursday,14:35,Day,Weekday,No,No,628
4,2024,Thursday,15:00,Day,Weekday,No,No,629
4,2024,Thursday,15:30,Day,Weekday,No,No,630
4,2024,Thursday,18:56,Night,Weekday,No,No,631
4,2024,Tuesday,4:07,Night,Weekday,No,No,632
4,2024,Tuesday,9:00,Day,Weekday,No,No,633
4,2024,Tuesday,10:40,Day,Weekday,No,No,634
4,2024,Tuesday,12:03,Day,Weekday,No,No,635
4,2024,Tuesday,13:00,Day,Weekday,No,No,636
4,2024,Tuesday,13:10,Day,Weekday,No,No,637
4,2024,Tuesday,15:00,Day,Weekday,No,No,638
4,2024,Tuesday,16:00,Day,Weekday,No,No,639
4,2024,Tuesday,17:00,Day,Weekday,No,No,640
4,2024,Tuesday,19:00,Night,Weekday,No,No,641
4,2024,Tuesday,21:20,Night,Weekday,No,No,642
4,2024,Wednesday,4:45,Night,Weekday,No,No,643
4,2024,Wednesday,12:15,Day,Weekday,No,No,644
4,2024,Wednesday,12:45,Day,Weekday,No,No,645
4,2024,Wednesday,13:00,Day,Weekday,No,No,646
4,2024,Wednesday,16:35,Day,Weekday,No,No,647
4,2024,Wednesday,17:00,Day,Weekday,No,No,648
4,2024,Wednesday,22:00,Night,Weekday,No,No,649
3,2024,Friday,1:19,Night,Weekday,No,No,650
3,2024,Friday,1:45,Night,Weekday,No,No,651
3,2024,Friday,3:25,Night,Weekday,No,No,652
3,2024,Friday,5:00,Night,Weekday,No,No,653
3,2024,Friday,5:50,Night,Weekday,No,No,654
3,2024,Friday,11:24,Day,Weekday,No,No,655
3,2024,Friday,12:45,Day,Weekday,No,No,656
3,2024,Friday,13:00,Day,Weekday,No,No,657
3,2024,Friday,13:13,Day,Weekday,No,No,658
3,2024,Friday,14:05,Day,Weekday,No,No,659
3,2024,Friday,14:55,Day,Weekday,No,No,660
3,2024,Friday,15:58,Day,Weekday,No,No,661
3,2024,Friday,17:00,Day,Weekday,No,No,662
3,2024,Friday,17:04,Day,Weekday,No,No,663
3,2024,Friday,17:10,Day,Weekday,No,Yes,664
3,2024,Friday,19:40,Night,Weekend,No,Yes,665
3,2024,Friday,19:55,Night,Weekend,No,Yes,666
3,2024,Friday,21:00,Night,Weekend,No,No,667
3,2024,Friday,22:20,Night,Weekend,No,No,668
3,2024,Friday,23:00,Night,Weekend,No,No,669
3,2024,Friday,23:07,Night,Weekend,No,No,670
3,2024,Monday,3:00,Night,Weekend,No,No,671
3,2024,Monday,11:00,Day,Weekday,No,No,672
3,2024,Monday,14:15,Day,Weekday,No,No,673
3,2024,Monday,15:55,Day,Weekday,No,No,674
3,2024,Monday,20:20,Night,Weekday,No,No,675
3,2024,Monday,22:00,Night,Weekday,No,No,676
3,2024,Saturday,2:10,Night,Weekend,No,No,677
3,2024,Saturday,6:25,Day,Weekend,No,No,678
3,2024,Saturday,11:13,Day,Weekend,No,Yes,679
3,2024,Saturday,13:32,Day,Weekend,No,No,680
3,2024,Saturday,14:10,Day,Weekend,No,No,681
3,2024,Saturday,16:00,Day,Weekend,No,No,682
3,2024,Saturday,18:00,Night,Weekend,No,No,683
3,2024,Saturday,22:10,Night,Weekend,No,No,684
3,2024,Saturday,23:40,Night,Weekend,No,No,685
3,2024,Sunday,4:00,Night,Weekend,No,No,686
3,2024,Sunday,9:34,Day,Weekend,No,No,687
3,2024,Sunday,11:00,Day,Weekend,No,No,688
3,2024,Sunday,11:05,Day,Weekend,No,No,689
3,2024,Sunday,12:08,Day,Weekend,No,No,690
3,2024,Sunday,15:45,Day,Weekend,No,No,691
3,2024,Sunday,17:15,Day,Weekend,No,Yes,692
3,2024,Sunday,19:35,Night,Weekend,No,No,693
3,2024,Sunday,21:17,Night,Weekend,No,Yes,694
3,2024,Sunday,22:00,Night,Weekend,No,No,695
3,2024,Sunday,22:00,Night,Weekend,No,Yes,696
3,2024,Thursday,0:50,Night,Weekday,No,No,697
3,2024,Thursday,2:00,Night,Weekday,No,No,698
3,2024,Thursday,3:00,Night,Weekday,No,No,699
3,2024,Thursday,5:00,Night,Weekday,No,No,700
3,2024,Thursday,6:00,Day,Weekday,No,Yes,701
3,2024,Thursday,9:00,Day,Weekday,No,Yes,702
3,2024,Thursday,9:00,Day,Weekday,No,No,703
3,2024,Thursday,10:00,Day,Weekday,No,Yes,704
3,2024,Thursday,12:04,Day,Weekday,No,No,705
3,2024,Thursday,12:25,Day,Weekday,No,No,706
3,2024,Thursday,14:10,Day,Weekday,No,Yes,707
3,2024,Thursday,15:00,Day,Weekday,No,No,708
3,2024,Thursday,16:50,Day,Weekday,No,No,709
3,2024,Thursday,17:00,Day,Weekday,No,No,710
3,2024,Thursday,17:05,Day,Weekday,No,Yes,711
3,2024,Thursday,20:30,Night,Weekday,No,No,712
3,2024,Thursday,20:50,Night,Weekday,No,No,713
3,2024,Thursday,23:10,Night,Weekday,No,Yes,714
3,2024,Tuesday,5:46,Night,Weekday,No,No,715
3,2024,Tuesday,7:10,Day,Weekday,No,No,716
3,2024,Tuesday,7:54,Day,Weekday,No,No,717
3,2024,Tuesday,9:55,Day,Weekday,No,No,718
3,2024,Tuesday,14:10,Day,Weekday,No,No,719
3,2024,Tuesday,17:40,Day,Weekday,No,No,720
3,2024,Tuesday,19:00,Night,Weekday,No,No,721
3,2024,Wednesday,2:04,Night,Weekday,No,No,722
3,2024,Wednesday,5:00,Night,Weekday,No,No,723
3,2024,Wednesday,6:00,Day,Weekday,No,No,724
3,2024,Wednesday,14:00,Day,Weekday,No,No,725
3,2024,Wednesday,14:30,Day,Weekday,No,No,726
3,2024,Wednesday,20:18,Night,Weekday,No,No,727
2,2024,Friday,3:48,Night,Weekday,No,No,728
2,2024,Friday,6:15,Day,Weekday,No,No,729
2,2024,Friday,7:17,Day,Weekday,No,No,730
2,2024,Friday,8:30,Day,Weekday,No,No,731
2,2024,Friday,9:00,Day,Weekday,No,No,732
2,2024,Friday,9:14,Day,Weekday,No,No,733
2,2024,Friday,9:25,Day,Weekday,No,No,734
2,2024,Friday,11:00,Day,Weekday,No,No,735
2,2024,Friday,13:30,Day,Weekday,No,No,736
2,2024,Friday,13:45,Day,Weekday,No,No,737
2,2024,Friday,14:00,Day,Weekday,No,No,738
2,2024,Friday,15:00,Day,Weekday,No,No,739
2,2024,Friday,16:35,Day,Weekday,No,No,740
2,2024,Friday,17:20,Day,Weekday,No,No,741
2,2024,Friday,19:30,Night,Weekend,No,No,742
2,2024,Friday,20:26,Night,Weekend,No,No,743
2,2024,Monday,2:58,Night,Weekend,No,No,744
2,2024,Monday,3:00,Night,Weekend,No,No,745
2,2024,Monday,5:30,Night,Weekend,No,No,746
2,2024,Monday,7:00,Day,Weekday,No,No,747
2,2024,Monday,10:55,Day,Weekday,No,No,748
2,2024,Monday,12:00,Day,Weekday,No,No,749
2,2024,Monday,12:38,Day,Weekday,No,No,750
2,2024,Monday,16:25,Day,Weekday,No,No,751
2,2024,Monday,17:00,Day,Weekday,No,No,752
2,2024,Monday,17:30,Day,Weekday,No,No,753
2,2024,Monday,21:00,Night,Weekday,No,No,754
2,2024,Monday,21:15,Night,Weekday,No,No,755
2,2024,Saturday,1:30,Night,Weekend,No,No,756
2,2024,Saturday,3:15,Night,Weekend,No,No,757
2,2024,Saturday,4:00,Night,Weekend,No,No,758
2,2024,Saturday,10:00,Day,Weekend,No,No,759
2,2024,Saturday,11:38,Day,Weekend,No,No,760
2,2024,Saturday,12:00,Day,Weekend,No,No,761
2,2024,Saturday,12:45,Day,Weekend,No,No,762
2,2024,Saturday,12:50,Day,Weekend,No,No,763
2,2024,Saturday,13:49,Day,Weekend,No,No,764
2,2024,Saturday,14:02,Day,Weekend,No,No,765
2,2024,Saturday,18:45,Night,Weekend,No,No,766
2,2024,Saturday,19:58,Night,Weekend,No,No,767
2,2024,Sunday,3:45,Night,Weekend,No,No,768
2,2024,Sunday,4:00,Night,Weekend,No,No,769
2,2024,Sunday,6:00,Day,Weekend,No,No,770
2,2024,Sunday,9:00,Day,Weekend,No,No,771
2,2024,Sunday,10:00,Day,Weekend,No,No,772
2,2024,Sunday,11:00,Day,Weekend,No,No,773
2,2024,Sunday,12:01,Day,Weekend,No,No,774
2,2024,Sunday,14:25,Day,Weekend,No,No,775
2,2024,Sunday,15:00,Day,Weekend,No,No,776
2,2024,Sunday,18:30,Night,Weekend,No,No,777
2,2024,Sunday,19:00,Night,Weekend,No,No,778
2,2024,Sunday,19:20,Night,Weekend,No,No,779
2,2024,Thursday,7:20,Day,Weekday,No,No,780
2,2024,Thursday,8:00,Day,Weekday,No,No,781
2,2024,Thursday,12:30,Day,Weekday,No,No,782
2,2024,Thursday,13:00,Day,Weekday,No,No,783
2,2024,Thursday,15:00,Day,Weekday,No,No,784
2,2024,Thursday,17:40,Day,Weekday,No,No,785
2,2024,Thursday,17:48,Day,Weekday,No,No,786
2,2024,Thursday,20:15,Night,Weekday,No,No,787
2,2024,Tuesday,4:00,Night,Weekday,No,No,788
2,2024,Tuesday,6:00,Day,Weekday,No,No,789
2,2024,Tuesday,7:35,Day,Weekday,No,No,790
2,2024,Tuesday,8:00,Day,Weekday,No,No,791
2,2024,Tuesday,9:10,Day,Weekday,No,No,792
2,2024,Tuesday,10:45,Day,Weekday,No,No,793
2,2024,Tuesday,13:22,Day,Weekday,No,No,794
2,2024,Tuesday,19:00,Night,Weekday,No,No,795
2,2024,Tuesday,19:40,Night,Weekday,No,No,796
2,2024,Wednesday,7:59,Day,Weekday,No,No,797
2,2024,Wednesday,11:30,Day,Weekday,No,No,798
2,2024,Wednesday,11:45,Day,Weekday,No,No,799
2,2024,Wednesday,12:00,Day,Weekday,No,No,800
2,2024,Wednesday,12:10,Day,Weekday,No,No,801
2,2024,Wednesday,13:42,Day,Weekday,No,No,802
2,2024,Wednesday,14:00,Day,Weekday,No,No,803
2,2024,Wednesday,19:00,Night,Weekday,No,No,804
2,2024,Wednesday,20:06,Night,Weekday,No,No,805
1,2024,Friday,6:05,Day,Weekday,No,No,806
1,2024,Friday,9:55,Day,Weekday,No,No,807
1,2024,Friday,11:00,Day,Weekday,No,No,808
1,2024,Friday,15:20,Day,Weekday,No,No,809
1,2024,Friday,16:14,Day,Weekday,No,No,810
1,2024,Friday,16:30,Day,Weekday,No,No,811
1,2024,Friday,17:15,Day,Weekday,No,No,812
1,2024,Friday,17:45,Day,Weekday,No,No,813
1,2024,Friday,19:00,Night,Weekend,No,No,814
1,2024,Friday,20:00,Night,Weekend,No,No,815
1,2024,Friday,23:00,Night,Weekend,No,No,816
1,2024,Monday,0:15,Night,Weekend,No,No,817
1,2024,Monday,8:20,Day,Weekday,Yes,No,818
1,2024,Monday,14:50,Day,Weekday,No,No,819
1,2024,Monday,15:15,Day,Weekday,Yes,No,820
1,2024,Monday,17:00,Day,Weekday,No,No,821
1,2024,Monday,17:10,Day,Weekday,No,No,822
1,2024,Monday,18:30,Night,Weekday,No,No,823
1,2024,Monday,21:40,Night,Weekday,No,No,824
1,2024,Monday,23:50,Night,Weekday,Yes,No,825
1,2024,Saturday,2:00,Night,Weekend,No,No,826
1,2024,Saturday,11:40,Day,Weekend,No,No,827
1,2024,Saturday,13:15,Day,Weekend,No,No,828
1,2024,Saturday,15:57,Day,Weekend,No,No,829
1,2024,Saturday,21:46,Night,Weekend,No,No,830
1,2024,Saturday,22:30,Night,Weekend,No,No,831
1,2024,Sunday,0:35,Night,Weekend,No,No,832
1,2024,Sunday,0:48,Night,Weekend,No,No,833
1,2024,Sunday,11:00,Day,Weekend,No,No,834
1,2024,Sunday,12:50,Day,Weekend,No,No,835
1,2024,Sunday,15:00,Day,Weekend,No,No,836
1,2024,Sunday,16:26,Day,Weekend,No,No,837
1,2024,Sunday,22:00,Night,Weekend,No,No,838
1,2024,Thursday,0:05,Night,Weekday,No,No,839
1,2024,Thursday,0:10,Night,Weekday,No,No,840
1,2024,Thursday,5:45,Night,Weekday,No,No,841
1,2024,Thursday,7:00,Day,Weekday,No,No,842
1,2024,Thursday,8:45,Day,Weekday,No,No,843
1,2024,Thursday,9:00,Day,Weekday,No,No,844
1,2024,Thursday,11:21,Day,Weekday,No,No,845
1,2024,Thursday,12:00,Day,Weekday,No,No,846
1,2024,Thursday,14:00,Day,Weekday,No,No,847
1,2024,Thursday,14:35,Day,Weekday,No,No,848
1,2024,Thursday,17:00,Day,Weekday,No,No,849
1,2024,Thursday,17:25,Day,Weekday,No,No,850
1,2024,Tuesday,5:35,Night,Weekday,No,No,851
1,2024,Tuesday,7:00,Day,Weekday,No,No,852
1,2024,Tuesday,10:25,Day,Weekday,No,No,853
1,2024,Tuesday,12:20,Day,Weekday,No,No,854
1,2024,Tuesday,13:15,Day,Weekday,No,No,855
1,2024,Tuesday,22:00,Night,Weekday,Yes,No,856
1,2024,Wednesday,4:30,Night,Weekday,No,No,857
1,2024,Wednesday,5:00,Night,Weekday,No,No,858
1,2024,Wednesday,6:00,Day,Weekday,No,No,859
1,2024,Wednesday,8:10,Day,Weekday,No,No,860
1,2024,Wednesday,11:00,Day,Weekday,No,No,861
1,2024,Wednesday,11:55,Day,Weekday,No,No,862
1,2024,Wednesday,12:00,Day,Weekday,No,No,863
1,2024,Wednesday,13:00,Day,Weekday,No,No,864
1,2024,Wednesday,14:44,Day,Weekday,Yes,No,865
1,2024,Wednesday,17:00,Day,Weekday,Yes,No,866
1,2024,Wednesday,17:30,Day,Weekday,No,No,867
1,2024,Wednesday,20:12,Night,Weekday,No,No,868
1,2024,Wednesday,20:50,Night,Weekday,Yes,No,869
1,2024,Wednesday,20:55,Night,Weekday,No,No,870
1,2024,Wednesday,21:31,Night,Weekday,No,No,871
1,2024,Wednesday,23:42,Night,Weekday,No,No,872
1,2024,Wednesday,23:50,Night,Weekday,No,No,873
12,2023,Friday,1:42,Night,Weekday,Yes,No,874
12,2023,Friday,4:15,Night,Weekday,No,No,875
12,2023,Friday,6:00,Day,Weekday,No,No,876
12,2023,Friday,9:07,Day,Weekday,No,No,877
12,2023,Friday,12:00,Day,Weekday,No,No,878
12,2023,Friday,12:12,Day,Weekday,No,No,879
12,2023,Friday,12:50,Day,Weekday,Yes,No,880
12,2023,Friday,13:45,Day,Weekday,No,No,881
12,2023,Friday,16:55,Day,Weekday,No,No,882
12,2023,Friday,17:00,Day,Weekday,No,No,883
12,2023,Friday,17:25,Day,Weekday,No,No,884
12,2023,Friday,18:00,Night,Weekend,No,No,885
12,2023,Friday,22:00,Night,Weekend,No,No,886
12,2023,Monday,9:00,Day,Weekday,Yes,No,887
12,2023,Monday,10:15,Day,Weekday,No,No,888
12,2023,Monday,12:10,Day,Weekday,No,No,889
12,2023,Monday,12:16,Day,Weekday,No,No,890
12,2023,Monday,12:43,Day,Weekday,No,No,891
12,2023,Monday,14:00,Day,Weekday,No,No,892
12,2023,Monday,15:24,Day,Weekday,No,No,893
12,2023,Monday,15:50,Day,Weekday,No,No,894
12,2023,Monday,18:25,Night,Weekday,No,No,895
12,2023,Monday,18:40,Night,Weekday,No,No,896
12,2023,Monday,23:18,Night,Weekday,No,No,897
12,2023,Saturday,0:00,Night,Weekend,Yes,No,898
12,2023,Saturday,0:30,Night,Weekend,No,No,899
12,2023,Saturday,10:15,Day,Weekend,No,No,900
12,2023,Saturday,12:00,Day,Weekend,No,No,901
12,2023,Saturday,12:20,Day,Weekend,No,No,902
12,2023,Saturday,12:45,Day,Weekend,No,No,903
12,2023,Saturday,15:00,Day,Weekend,No,No,904
12,2023,Saturday,16:50,Day,Weekend,No,No,905
12,2023,Saturday,17:00,Day,Weekend,No,No,906
12,2023,Saturday,17:15,Day,Weekend,No,No,907
12,2023,Saturday,17:18,Day,Weekend,Yes,No,908
12,2023,Saturday,18:29,Night,Weekend,No,No,909
12,2023,Saturday,19:00,Night,Weekend,No,No,910
12,2023,Saturday,19:40,Night,Weekend,No,No,911
12,2023,Saturday,20:09,Night,Weekend,Yes,No,912
12,2023,Saturday,20:49,Night,Weekend,No,No,913
12,2023,Saturday,22:15,Night,Weekend,No,No,914
12,2023,Saturday,22:40,Night,Weekend,No,No,915
12,2023,Sunday,0:01,Night,Weekend,No,No,916
12,2023,Sunday,9:00,Day,Weekend,No,No,917
12,2023,Sunday,9:15,Day,Weekend,No,No,918
12,2023,Sunday,10:28,Day,Weekend,Yes,No,919
12,2023,Sunday,12:00,Day,Weekend,No,No,920
12,2023,Sunday,12:25,Day,Weekend,No,No,921
12,2023,Sunday,14:04,Day,Weekend,Yes,No,922
12,2023,Sunday,16:25,Day,Weekend,Yes,No,923
12,2023,Sunday,17:15,Day,Weekend,No,No,924
12,2023,Sunday,18:30,Night,Weekend,No,No,925
12,2023,Sunday,18:45,Night,Weekend,Yes,No,926
12,2023,Sunday,21:16,Night,Weekend,Yes,No,927
12,2023,Sunday,22:00,Night,Weekend,Yes,No,928
12,2023,Thursday,1:00,Night,Weekday,No,No,929
12,2023,Thursday,6:50,Day,Weekday,No,No,930
12,2023,Thursday,7:21,Day,Weekday,No,No,931
12,2023,Thursday,8:30,Day,Weekday,Yes,No,932
12,2023,Thursday,8:48,Day,Weekday,No,No,933
12,2023,Thursday,10:01,Day,Weekday,No,No,934
12,2023,Thursday,12:08,Day,Weekday,Yes,No,935
12,2023,Thursday,14:00,Day,Weekday,No,No,936
12,2023,Thursday,15:00,Day,Weekday,No,No,937
12,2023,Thursday,15:21,Day,Weekday,No,No,938
12,2023,Thursday,17:00,Day,Weekday,No,No,939
12,2023,Thursday,17:20,Day,Weekday,No,No,940
12,2023,Thursday,20:00,Night,Weekday,No,No,941
12,2023,Tuesday,2:05,Night,Weekday,No,No,942
12,2023,Tuesday,10:50,Day,Weekday,Yes,No,943
12,2023,Tuesday,12:30,Day,Weekday,No,No,944
12,2023,Tuesday,12:46,Day,Weekday,No,No,945
12,2023,Tuesday,13:17,Day,Weekday,Yes,No,946
12,2023,Tuesday,15:00,Day,Weekday,No,No,947
12,2023,Tuesday,17:00,Day,Weekday,No,No,948
12,2023,Tuesday,22:00,Night,Weekday,No,No,949
12,2023,Wednesday,0:00,Night,Weekday,Yes,No,950
12,2023,Wednesday,5:00,Night,Weekday,No,No,951
12,2023,Wednesday,6:24,Day,Weekday,No,No,952
12,2023,Wednesday,8:00,Day,Weekday,No,No,953
12,2023,Wednesday,8:55,Day,Weekday,Yes,No,954
12,2023,Wednesday,9:00,Day,Weekday,No,No,955
12,2023,Wednesday,15:10,Day,Weekday,No,No,956
12,2023,Wednesday,16:00,Day,Weekday,Yes,No,957
12,2023,Wednesday,20:00,Night,Weekday,No,No,958
12,2023,Wednesday,22:22,Night,Weekday,No,No,959
11,2023,Friday,0:10,Night,Weekday,No,No,960
11,2023,Friday,2:20,Night,Weekday,No,No,961
11,2023,Friday,7:40,Day,Weekday,No,No,962
11,2023,Friday,9:24,Day,Weekday,No,No,963
11,2023,Friday,9:25,Day,Weekday,No,No,964
11,2023,Friday,13:19,Day,Weekday,No,No,965
11,2023,Friday,13:25,Day,Weekday,No,No,966
11,2023,Friday,21:09,Night,Weekend,No,No,967
11,2023,Friday,23:20,Night,Weekend,No,No,968
11,2023,Monday,10:00,Day,Weekday,No,No,969
11,2023,Monday,10:48,Day,Weekday,No,No,970
11,2023,Monday,11:00,Day,Weekday,No,No,971
11,2023,Monday,13:20,Day,Weekday,No,No,972
11,2023,Monday,13:30,Day,Weekday,No,No,973
11,2023,Monday,14:05,Day,Weekday,No,No,974
11,2023,Monday,14:45,Day,Weekday,No,No,975
11,2023,Monday,15:00,Day,Weekday,No,No,976
11,2023,Monday,18:00,Night,Weekday,No,No,977
11,2023,Saturday,2:00,Night,Weekend,No,No,978
11,2023,Saturday,3:20,Night,Weekend,No,No,979
11,2023,Saturday,9:00,Day,Weekend,No,No,980
11,2023,Saturday,9:40,Day,Weekend,No,No,981
11,2023,Saturday,13:50,Day,Weekend,No,No,982
11,2023,Saturday,14:20,Day,Weekend,No,No,983
11,2023,Saturday,16:00,Day,Weekend,No,No,984
11,2023,Saturday,21:00,Night,Weekend,No,No,985
11,2023,Saturday,23:45,Night,Weekend,No,No,986
11,2023,Sunday,9:40,Day,Weekend,No,No,987
11,2023,Sunday,10:30,Day,Weekend,No,No,988
11,2023,Sunday,11:00,Day,Weekend,No,No,989
11,2023,Sunday,14:35,Day,Weekend,No,No,990
11,2023,Sunday,18:00,Night,Weekend,No,No,991
11,2023,Sunday,20:16,Night,Weekend,No,No,992
11,2023,Thursday,7:54,Day,Weekday,No,No,993
